start_id,x0,y0
491,-0.6921875000000001,1.4906249999999999
492,-0.6828125,1.4906249999999999
493,-0.6734375,1.4906249999999999
494,-0.6640625,1.4906249999999999
495,-0.6546875000000001,1.4906249999999999
496,-0.6453125000000001,1.4906249999999999
497,-0.6359375,1.4906249999999999
498,-0.6265625,1.4906249999999999
499,-0.6171875,1.4906249999999999
500,-0.6078125000000001,1.4906249999999999
501,-0.5984375000000001,1.4906249999999999
502,-0.5890625,1.4906249999999999
503,-0.5796875,1.4906249999999999
504,-0.5703125,1.4906249999999999
505,-0.5609375000000001,1.4906249999999999
506,-0.5515625000000001,1.4906249999999999
507,-0.5421875,1.4906249999999999
508,-0.5328125000000001,1.4906249999999999
509,-0.5234375,1.4906249999999999
510,-0.5140625000000001,1.4906249999999999
511,-0.5046875000000001,1.4906249999999999
